Column name as written in R Script,Full State name,State abbreviation,Survey Year,Season,"Method of tallying multi-states operations (included in all states, excluded from all states, exlusively multi-states)",Number of valid respondents,Bootstrap replication,Bootstrap method,Bootstrap estimate of the Total Loss (weigthed average),Boostrap-based 95% confidence interval(low) of the weighted average loss,Boostrap-based 95% confidence interval(high) of the weighted average loss,Bootstrap estimate of the Average Loss (unweigthed average),Boostrap-based 95% confidence interval(low) of the unweighted average loss,Boostrap-based 95% confidence interval(high) of the unweighted average loss,Total Loss (weigthed average),glm-based 95% confidence interval(low) of the weighted average loss,glm-based 95% confidence interval(high) of the weighted average loss,Average Loss (unweigthed average),standard deviation of operational losses,standard error of the unweithed average estimate,glm-based 95% confidence interval(low) of the unweighted average loss,glm-based 95% confidence interval(high) of the unweighted average loss,Total number of colonies at the start of the season,"Total number of colonies ""at risk"" (colonies at the start, new colonies added, without colonies sold or given away)",Total number of colonies lost during the season,Total number of colonies alive at the end of the season,Percentage of beekeepers exlusive to the state,Percentage of colonies exclusive to the state
TF_States_LA,Louisiana,LA,2022,Annual,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_ME,Maine,ME,2022,Annual,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_MD,Maryland,MD,2022,Annual,MSO only,9,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],749,1250,[R],[R],0,0
TF_States_MA,Massachusetts,MA,2022,Annual,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_MI,Michigan,MI,2022,Annual,MSO only,4,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],4730,15644,[R],[R],0,0
TF_States_MN,Minnesota,MN,2022,Annual,MSO only,8,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],12625,34816,[R],[R],0,0
TF_States_MS,Mississippi,MS,2022,Annual,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_MO,Missouri,MO,2022,Annual,MSO only,4,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],27,55,[R],[R],0,0
TF_States_MT,Montana,MT,2022,Annual,MSO only,4,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],15965,21845,[R],[R],0,0
TF_States_NE,Nebraska,NE,2022,Annual,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],4506,8811,[R],[R],0,0
TF_States_NV,Nevada,NV,2022,Annual,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],1200,3800,[R],[R],0,0
TF_States_NH,New Hampshire,NH,2022,Annual,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],210,554,[R],[R],0,0
TF_States_NJ,New Jersey,NJ,2022,Annual,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_NM,New Mexico,NM,2022,Annual,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],17,17,[R],[R],0,0
TF_States_NY,New York,NY,2022,Annual,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_NC,North Carolina,NC,2022,Annual,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_ND,North Dakota,ND,2022,Annual,MSO only,11,1000,n-out-of-n,36.54352908,24.99042008,48.14155116,36.01405053,25.89967678,45.35807391,37.03712887,27.38109348,47.44421414,36.11643619,17.47378104,5.268543217,25.79009149,46.4427809,97692,161330,59752,101578,0,0
TF_States_OH,Ohio,OH,2022,Annual,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],8,14,[R],[R],0,0
TF_States_OK,Oklahoma,OK,2022,Annual,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_OR,Oregon,OR,2022,Annual,MSO only,5,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],11730,16082,[R],[R],0,0
TF_States_PA,Pennsylvania,PA,2022,Annual,MSO only,5,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],62,75,[R],[R],0,0
TF_States_RI,Rhode Island,RI,2022,Annual,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_SC,South Carolina,SC,2022,Annual,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_SD,South Dakota,SD,2022,Annual,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],24300,34450,[R],[R],0,0
TF_States_TN,Tennessee,TN,2022,Annual,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],33,43,[R],[R],0,0
TF_States_TX,Texas,TX,2022,Annual,MSO only,17,1000,n-out-of-n,33.06835277,21.48687517,47.92727359,36.72305155,28.16549899,47.2454863,33.61962619,25.50896544,42.4346506,36.6453014,21.11374911,5.120836337,26.60846218,46.68214062,78350,128889,43332,85557,0,0
TF_States_UT,Utah,UT,2022,Annual,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],6,12,[R],[R],0,0
TF_States_VT,Vermont,VT,2022,Annual,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],210,554,[R],[R],0,0
TF_States_VA,Virginia,VA,2022,Annual,MSO only,5,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],669,1002,[R],[R],0,0
TF_States_WA,Washington,WA,2022,Annual,MSO only,6,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],39927,61535,[R],[R],0,0
TF_States_WV,West Virginia,WV,2022,Annual,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],638,968,[R],[R],0,0
TF_States_WI,Wisconsin,WI,2022,Annual,MSO only,8,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],8937,20783,[R],[R],0,0
TF_States_WY,Wyoming,WY,2022,Annual,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],39,172,[R],[R],0,0
TF_States_NCUSA,Non Continental USA,NCUSA,2022,Annual,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
MultiState,MultiStates,MSO,2022,Annual,MSO only,68,1000,n-out-of-n,38.40174559,29.08872511,47.90241247,46.27344724,39.89068117,52.58492792,38.78754115,34.65929038,43.02609198,46.3657289,27.68095026,3.356808287,39.78638466,52.94507315,129798,218993,84942,134051,0,0
TF_States_AL,Alabama,AL,2022,Summer,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_AK,Alaska,AK,2022,Summer,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_AZ,Arizona,AZ,2022,Summer,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],4500,6442,[R],[R],0,0
TF_States_AR,Arkansas,AR,2022,Summer,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],4,24,[R],[R],0,0
TF_States_CA,California,CA,2022,Summer,MSO only,34,1000,n-out-of-n,25.20614552,17.7746797,32.94950017,23.71216401,17.56264582,30.20349693,25.40144739,20.38210135,30.90012757,23.76459407,19.1893214,3.29094147,17.31434879,30.21483935,148827,234215,59494,174721,0,0
TF_States_CO,Colorado,CO,2022,Summer,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],65,102,[R],[R],0,0
TF_States_CT,Connecticut,CT,2022,Summer,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_DC,District of Columbia,DC,2022,Summer,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],14,24,[R],[R],0,0
TF_States_DE,Delaware,DE,2022,Summer,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],688,1155,[R],[R],0,0
TF_States_FL,Florida,FL,2022,Summer,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],367,865,[R],[R],0,0
TF_States_GA,Georgia,GA,2022,Summer,MSO only,4,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],4349,8774,[R],[R],0,0
TF_States_ID,Idaho,ID,2022,Summer,MSO only,10,1000,n-out-of-n,22.39742135,9.503775031,38.45000101,19.65042893,10.97545568,29.32402469,22.98018597,12.848239,35.81061049,19.69843393,15.54585873,4.916032178,10.06301086,29.333857,64930,112597,25875,86722,0,0
TF_States_IL,Illinois,IL,2022,Summer,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],23,38,[R],[R],0,0
TF_States_IN,Indiana,IN,2022,Summer,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],27,51,[R],[R],0,0
TF_States_IA,Iowa,IA,2022,Summer,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],10,19,[R],[R],0,0
TF_States_KS,Kansas,KS,2022,Summer,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],7,18,[R],[R],0,0
TF_States_KY,Kentucky,KY,2022,Summer,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],16,24,[R],[R],0,0
TF_States_LA,Louisiana,LA,2022,Summer,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_ME,Maine,ME,2022,Summer,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_MD,Maryland,MD,2022,Summer,MSO only,11,1000,n-out-of-n,35.00955621,11.10507246,43.40749687,23.17337187,8.063034663,42.08380427,39.59349593,33.29400777,46.13260432,23.67798198,31.83589312,9.598882941,4.864171415,42.49179254,753,1230,487,743,0,0
TF_States_MA,Massachusetts,MA,2022,Summer,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_MI,Michigan,MI,2022,Summer,MSO only,5,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],7530,13871,[R],[R],0,0
TF_States_MN,Minnesota,MN,2022,Summer,MSO only,8,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],12625,34814,[R],[R],0,0
TF_States_MS,Mississippi,MS,2022,Summer,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_MO,Missouri,MO,2022,Summer,MSO only,4,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],27,55,[R],[R],0,0
TF_States_MT,Montana,MT,2022,Summer,MSO only,4,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],15965,21845,[R],[R],0,0
TF_States_NE,Nebraska,NE,2022,Summer,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],4506,8611,[R],[R],0,0
TF_States_NV,Nevada,NV,2022,Summer,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],1200,3800,[R],[R],0,0
TF_States_NH,New Hampshire,NH,2022,Summer,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],210,554,[R],[R],0,0
TF_States_NJ,New Jersey,NJ,2022,Summer,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_NM,New Mexico,NM,2022,Summer,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],17,17,[R],[R],0,0
TF_States_NY,New York,NY,2022,Summer,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_NC,North Carolina,NC,2022,Summer,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],6,10,[R],[R],0,0
TF_States_ND,North Dakota,ND,2022,Summer,MSO only,12,1000,n-out-of-n,24.82540794,15.68446523,34.81966577,23.44470709,14.72445156,32.24055851,25.26416218,17.38143199,34.41928167,23.57015066,16.13298447,4.657191463,14.4420554,32.69824593,114692,181328,45811,135517,0,0
TF_States_OH,Ohio,OH,2022,Summer,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],8,14,[R],[R],0,0
TF_States_OK,Oklahoma,OK,2022,Summer,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_OR,Oregon,OR,2022,Summer,MSO only,5,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],11730,16148,[R],[R],0,0
TF_States_PA,Pennsylvania,PA,2022,Summer,MSO only,7,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],80,94,[R],[R],0,0
TF_States_RI,Rhode Island,RI,2022,Summer,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_SC,South Carolina,SC,2022,Summer,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_SD,South Dakota,SD,2022,Summer,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],26722,38150,[R],[R],0,0
TF_States_TN,Tennessee,TN,2022,Summer,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],33,41,[R],[R],0,0
TF_States_TX,Texas,TX,2022,Summer,MSO only,20,1000,n-out-of-n,23.51793536,13.92486833,35.64493413,21.44009786,14.74350248,28.55966162,23.91923557,16.97120832,31.94052585,21.50509702,16.46754916,3.682255935,14.28787539,28.72231865,86185,142538,34094,108444,0,0
TF_States_UT,Utah,UT,2022,Summer,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],6,12,[R],[R],0,0
TF_States_VT,Vermont,VT,2022,Summer,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],210,554,[R],[R],0,0
TF_States_VA,Virginia,VA,2022,Summer,MSO only,6,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],672,960,[R],[R],0,0
TF_States_WA,Washington,WA,2022,Summer,MSO only,6,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],39927,60285,[R],[R],0,0
TF_States_WV,West Virginia,WV,2022,Summer,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],638,918,[R],[R],0,0
TF_States_WI,Wisconsin,WI,2022,Summer,MSO only,8,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],8937,14783,[R],[R],0,0
TF_States_WY,Wyoming,WY,2022,Summer,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],39,152,[R],[R],0,0
TF_States_NCUSA,Non Continental USA,NCUSA,2022,Summer,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
MultiState,MultiStates,MSO,2022,Summer,MSO only,76,1000,n-out-of-n,26.78457344,19.24651836,35.61891884,23.74834348,18.98587655,28.67749309,26.73376029,23.06515954,30.62898526,23.73745286,21.99753692,2.523290538,18.7918034,28.68310231,154660,245925,65745,180180,0,0
TF_States_AL,Alabama,AL,2022,Winter,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_AK,Alaska,AK,2022,Winter,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_AZ,Arizona,AZ,2022,Winter,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],6200,6200,[R],[R],0,0
TF_States_AR,Arkansas,AR,2022,Winter,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],34,34,[R],[R],0,0
TF_States_CA,California,CA,2022,Winter,MSO only,39,1000,n-out-of-n,20.73479637,15.08288197,27.91175258,20.69911463,15.99715984,25.58009788,20.75598472,16.58231855,25.38942312,20.65051268,15.4941438,2.481048641,15.78765735,25.51336802,204035,208364,43248,165116,0,0
TF_States_CO,Colorado,CO,2022,Winter,MSO only,4,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],99,99,[R],[R],0,0
TF_States_CT,Connecticut,CT,2022,Winter,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_DC,District of Columbia,DC,2022,Winter,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],18,18,[R],[R],0,0
TF_States_DE,Delaware,DE,2022,Winter,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],685,715,[R],[R],0,0
TF_States_FL,Florida,FL,2022,Winter,MSO only,6,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],1208,1221,[R],[R],0,0
TF_States_GA,Georgia,GA,2022,Winter,MSO only,5,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],3313,9328,[R],[R],0,0
TF_States_ID,Idaho,ID,2022,Winter,MSO only,13,1000,n-out-of-n,16.40450188,9.7494471,26.36647994,19.38341808,9.348029284,32.86608508,16.33519078,9.665649238,24.90972244,19.46621941,22.72552564,6.302926766,7.112482947,31.81995587,113437,112879,18439,94440,0,0
TF_States_IL,Illinois,IL,2022,Winter,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],28,28,[R],[R],0,0
TF_States_IN,Indiana,IN,2022,Winter,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],65,67,[R],[R],0,0
TF_States_IA,Iowa,IA,2022,Winter,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],12,12,[R],[R],0,0
TF_States_KS,Kansas,KS,2022,Winter,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],12,12,[R],[R],0,0
TF_States_KY,Kentucky,KY,2022,Winter,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],22,22,[R],[R],0,0
TF_States_LA,Louisiana,LA,2022,Winter,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_ME,Maine,ME,2022,Winter,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],11,11,[R],[R],0,0
TF_States_MD,Maryland,MD,2022,Winter,MSO only,9,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],735,766,[R],[R],0,0
TF_States_MA,Massachusetts,MA,2022,Winter,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],41,47,[R],[R],0,0
TF_States_MI,Michigan,MI,2022,Winter,MSO only,5,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],6854,13224,[R],[R],0,0
TF_States_MN,Minnesota,MN,2022,Winter,MSO only,8,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],18745,18747,[R],[R],0,0
TF_States_MS,Mississippi,MS,2022,Winter,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],11,11,[R],[R],0,0
TF_States_MO,Missouri,MO,2022,Winter,MSO only,4,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],41,41,[R],[R],0,0
TF_States_MT,Montana,MT,2022,Winter,MSO only,5,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],29581,29781,[R],[R],0,0
TF_States_NE,Nebraska,NE,2022,Winter,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],5358,5558,[R],[R],0,0
TF_States_NV,Nevada,NV,2022,Winter,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],1400,1400,[R],[R],0,0
TF_States_NH,New Hampshire,NH,2022,Winter,MSO only,2,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],629,629,[R],[R],0,0
TF_States_NJ,New Jersey,NJ,2022,Winter,MSO only,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_NM,New Mexico,NM,2022,Winter,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],16,16,[R],[R],0,0
TF_States_NY,New York,NY,2022,Winter,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],450,450,[R],[R],0,0
TF_States_NC,North Carolina,NC,2022,Winter,MSO only,1,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],100,100,[R],[R],0,0
TF_States_ND,North Dakota,ND,2022,Winter,MSO only,14,1000,n-out-of-n,15.19458233,11.01485084,19.93820226,19.24293658,12.0368673,27.81626526,15.18967038,10.93791368,20.21541261,19.20369075,15.56661364,4.160352494,11.04939986,27.35798164,136556,137159,20834,116325,0,0
TF_States_OH,Ohio,OH,2022,Winter,MSO only,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],46,46,[R],[R],0,0
